,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
412,1688159,0,0,4,0,5,0,0,0,0,0,0,16,13,0
413,1984336,22,5,0,3,0,0,0,5,22,0,0,0,0,0
414,1443131,32,3,0,9,3,23,0,10,27,0,5,5,0,0
415,990730,39,0,0,22,0,3,0,8,45,0,5,3,0,0
416,933685,45,14,0,26,0,21,0,29,39,0,15,8,0,3
417,718595,5,17,7,17,6,26,0,22,5,3,5,0,0,4
418,900634,4,4,3,3,4,0,0,8,4,0,0,5,0,5
419,480755,16,3,0,3,0,8,0,13,16,0,3,0,0,0
420,211995,32,0,0,3,0,0,0,0,27,0,0,5,0,0
421,1826107,0,4,5,0,0,0,0,16,0,0,0,0,0,0
422,1386687,10,0,4,5,0,3,0,16,4,3,0,5,0,10
423,1340255,3,14,0,9,0,6,0,14,3,0,0,3,3,0
424,976879,15,11,15,19,7,9,0,4,15,0,0,14,4,10
425,931547,38,0,4,18,0,17,0,22,29,5,0,7,3,3
426,504938,62,0,0,15,0,0,0,0,55,0,5,17,0,0
427,1363713,0,16,0,11,5,17,0,17,0,0,0,0,0,0
428,1367411,4,14,11,17,4,4,0,15,0,5,0,14,0,3
429,754371,31,4,12,8,8,0,0,20,26,0,12,10,0,3
430,1105733,0,0,4,0,0,0,0,0,0,0,0,0,0,0
431,1101246,3,0,21,0,13,0,0,0,3,0,0,13,0,4
432,1069908,5,0,3,3,0,4,0,14,0,0,0,0,0,0
433,1341813,0,0,10,0,13,0,0,0,0,0,0,10,0,5
434,591350,12,5,7,7,0,0,0,14,12,0,0,0,0,0
435,543504,0,0,0,0,0,0,0,0,0,5,0,0,0,0
436,907244,15,5,0,3,0,0,0,5,15,0,0,0,0,0
437,1121900,7,8,0,5,0,0,0,6,3,0,0,0,0,0
438,510819,0,0,0,0,0,0,0,5,0,0,0,0,0,0
439,547256,46,7,0,21,0,4,0,7,58,0,3,8,0,0
440,956571,5,0,8,4,0,0,0,0,5,4,0,5,0,5
441,531408,12,3,0,5,0,3,0,17,12,0,4,0,0,0
442,349457,10,14,0,14,0,9,0,16,10,4,0,4,0,0
443,1314451,11,17,0,18,0,5,0,12,4,0,13,4,0,0
444,1076145,7,0,5,0,4,0,0,5,7,3,0,5,0,8
445,582868,26,3,3,23,0,10,0,20,25,0,11,3,0,0
446,506618,0,0,0,0,0,0,0,5,0,0,0,0,0,0
447,877033,3,11,0,6,0,13,0,10,3,0,0,0,0,3
448,1431458,5,0,15,0,6,0,0,0,0,0,0,7,0,0
449,955190,9,11,0,9,0,14,0,7,5,0,4,5,0,5
450,1684173,4,7,4,0,0,4,0,10,4,0,0,0,0,4
451,666695,0,5,0,8,0,10,0,15,0,0,0,0,0,0
452,1324992,10,0,5,3,0,0,0,0,10,0,0,3,0,3
453,484949,33,5,0,5,0,5,0,10,36,0,0,3,0,0
454,1503531,12,15,17,5,0,19,0,13,8,5,8,12,0,9
455,1030970,25,10,0,18,0,13,0,22,22,8,6,3,3,0
456,1235787,15,14,0,14,5,6,0,15,15,0,0,0,0,0
457,1375746,9,0,7,5,4,0,0,0,9,0,0,9,0,12
458,1665562,4,11,0,3,0,3,0,10,4,0,0,3,0,3
459,1475296,41,9,17,34,9,23,0,24,44,0,14,18,0,9
460,721081,18,15,4,17,0,10,0,21,15,4,7,0,0,0
461,1051721,0,14,0,8,3,16,0,3,0,0,0,0,0,0
462,1487828,13,0,5,4,5,0,0,0,18,0,0,5,0,0
463,1057873,0,16,0,7,0,18,0,12,0,0,0,0,0,0
464,1056170,3,9,4,9,0,0,0,10,0,0,13,4,0,4
465,1411444,16,0,0,8,0,0,0,0,16,5,0,5,0,0
466,1643528,4,3,0,0,0,5,0,7,4,0,0,4,0,4
467,1676221,0,10,3,21,0,0,0,17,0,4,5,8,0,11
468,1019607,0,13,8,10,3,0,0,15,0,0,0,0,0,0
469,1641619,8,11,0,16,0,12,0,15,8,0,0,3,0,0
470,1781808,0,0,3,0,0,4,0,0,0,0,0,0,0,0
471,1556802,26,15,0,12,0,14,0,19,23,0,0,0,0,3
472,303421,4,7,0,7,0,3,0,11,4,5,11,4,0,0
473,1949331,17,3,8,9,0,0,0,7,17,4,0,4,0,8
474,982528,5,4,3,6,0,4,0,22,0,0,0,9,0,4
475,1273518,0,0,0,0,3,15,0,4,0,0,0,0,0,0
476,1016704,18,0,0,3,0,0,0,4,18,0,0,0,0,0
477,1302048,8,13,6,7,0,3,0,7,5,0,0,0,0,0
478,605897,23,9,0,17,0,13,0,11,32,5,0,5,0,0
479,1801743,8,19,0,22,0,11,0,20,3,0,4,0,0,0
480,500414,30,10,4,20,0,21,0,38,16,0,9,10,0,0
481,53345,15,0,0,5,0,0,0,16,15,0,3,0,0,0
482,1735360,8,16,0,14,0,10,0,8,4,4,8,0,0,0
483,2070750,12,5,5,9,0,0,0,14,9,0,4,8,0,0
484,1568372,0,0,17,0,5,0,0,0,0,0,0,13,5,5
485,1303737,0,0,10,0,0,4,0,5,0,0,0,6,0,3
486,876276,13,3,3,12,0,21,0,23,13,5,7,4,0,0
487,1215797,11,5,3,3,6,5,0,5,11,0,0,3,0,3
488,1992360,31,7,0,12,5,3,0,11,23,0,0,7,0,4
489,492673,4,8,0,5,0,8,0,22,4,0,0,3,0,3
490,1299238,3,0,18,3,13,0,0,0,3,0,3,0,0,0
491,1105895,5,4,6,0,0,4,0,4,5,0,0,5,0,8
492,1301688,20,10,14,14,3,11,0,17,11,5,0,11,0,5
493,1070911,3,12,0,9,0,0,0,6,3,4,3,5,0,5
494,781564,15,3,8,3,0,3,0,8,12,3,0,8,0,4
495,345793,52,7,0,23,0,10,0,15,49,0,0,17,0,0
496,1405280,8,5,18,0,7,0,0,5,4,0,0,23,4,5
497,1006776,10,5,4,0,9,0,0,5,10,0,0,0,0,0
498,677581,18,9,0,5,0,0,0,4,18,0,0,0,0,0
499,1048308,13,15,11,10,0,22,4,17,9,5,0,27,5,11
500,1692866,61,17,26,27,7,12,0,22,46,3,0,45,4,10
501,472924,15,0,0,3,0,0,0,8,12,0,0,3,0,0
502,507087,0,0,0,4,0,7,0,7,0,0,0,0,0,0
503,1230226,8,9,17,0,7,8,0,4,3,3,0,9,0,4
504,1730263,5,14,0,9,0,3,0,10,5,0,0,0,0,0
505,46326,9,3,3,7,0,0,0,8,9,0,0,5,0,5
506,1944372,12,12,14,12,0,0,0,18,12,0,0,7,0,7
507,1368692,15,18,0,18,0,16,0,22,12,0,0,4,0,4
508,1637009,3,7,10,3,4,13,0,8,3,5,0,9,0,4
509,525898,8,4,0,4,0,9,0,21,5,0,4,0,0,0
510,892870,4,14,0,12,0,0,0,19,4,0,0,0,0,0
511,295079,10,0,3,0,3,0,0,10,10,0,3,0,0,0
512,1518500,0,14,3,16,0,14,0,19,0,0,13,3,0,0
513,398547,40,3,4,22,0,12,0,25,37,0,4,0,0,0
514,782697,14,15,4,29,0,21,0,16,3,5,0,8,0,5
515,1007060,24,4,16,8,6,4,0,12,19,0,0,0,0,0
516,1102901,4,9,8,4,4,21,0,4,4,0,0,7,0,7
517,726971,10,18,18,25,11,23,0,22,6,5,9,16,4,0
518,695117,12,5,0,0,0,0,0,9,8,0,0,0,0,0
519,733774,47,5,3,16,0,3,0,9,40,0,3,7,0,0
520,705184,5,4,5,4,0,4,0,5,5,0,0,5,0,8
521,1340807,3,11,7,3,3,12,0,12,3,0,4,14,10,4
522,121749,29,12,0,11,0,3,0,16,29,0,0,5,0,0
523,1228928,0,3,4,0,0,0,0,11,0,4,3,0,0,0
524,1563088,0,14,0,7,0,16,0,22,0,0,0,0,0,0
525,1905699,0,0,3,0,0,0,0,0,0,0,0,19,11,0
526,453742,10,0,0,14,0,0,0,0,3,4,0,4,0,4
527,2046749,57,15,17,40,6,25,0,18,61,0,5,57,13,13
528,1135006,10,0,9,0,8,0,0,0,7,0,0,6,0,3
529,1188362,0,0,15,0,12,0,0,0,0,0,0,9,0,0
530,1314655,22,13,5,10,9,12,0,14,15,4,3,0,0,0
531,893118,40,16,3,33,0,15,0,10,40,4,0,17,0,5
532,1492665,5,18,5,29,0,37,0,29,10,0,13,4,0,0
533,1570443,4,12,0,6,0,12,0,9,4,4,0,0,0,0
534,572721,5,12,0,4,0,4,0,21,5,3,5,3,0,3
535,1351784,0,15,0,8,0,11,0,4,0,0,0,0,0,0
536,877164,0,5,11,0,12,0,0,18,0,0,0,8,0,0
537,958421,0,8,0,9,0,0,0,12,0,0,5,0,0,0
538,888547,50,4,3,28,0,19,0,26,41,0,13,0,0,0
539,1544414,26,14,0,26,0,26,0,31,16,0,12,3,0,0
540,756846,17,7,7,15,5,6,0,19,13,0,0,4,0,4
541,704248,54,0,0,22,0,14,0,4,59,0,4,9,0,0
542,973511,0,5,5,0,0,0,0,13,0,0,0,5,0,10
543,903097,13,5,0,13,0,7,0,17,10,5,0,5,0,5
544,564680,11,0,0,3,0,0,0,6,11,0,3,0,0,3
545,1402749,5,11,0,3,0,3,0,18,5,8,0,0,0,0
546,1835318,7,10,4,7,0,0,0,16,0,0,0,8,0,4
547,1902951,3,8,8,8,13,0,0,17,0,0,0,10,0,0
548,703594,0,0,14,10,10,3,0,8,0,0,8,9,4,0
549,1706757,5,17,0,16,0,14,0,18,0,5,0,0,0,0
550,1447128,3,7,3,0,0,4,0,7,3,0,0,9,5,4
551,1008287,0,3,3,0,0,0,0,14,0,3,0,3,0,3
552,1545249,19,0,0,0,0,0,0,0,15,0,0,4,0,0
553,1631232,4,3,3,0,0,0,0,8,4,0,0,3,0,6
554,604696,4,4,0,4,0,9,0,22,4,0,3,0,0,0
555,626962,4,21,9,17,0,32,0,22,4,3,11,12,3,8
556,546646,18,4,0,0,0,0,0,4,18,0,0,0,0,0
557,1291658,0,4,22,3,15,3,0,8,0,0,0,13,5,0
558,754055,22,3,0,13,5,8,0,6,26,0,0,9,0,8
559,709775,38,0,0,21,0,7,0,9,40,0,22,0,0,0
560,1203345,17,16,11,13,8,15,0,15,12,0,3,3,0,6
561,601884,60,0,25,30,16,3,0,0,60,0,5,22,0,3
562,1282234,18,13,36,11,11,18,0,12,15,5,4,47,12,10
563,731467,37,15,3,26,0,36,0,30,30,4,16,4,0,0
564,778897,11,11,3,19,0,14,0,21,8,4,8,4,0,4
565,38,10,0,0,11,0,3,0,8,3,4,0,0,0,0
566,1766224,5,18,15,9,8,16,0,8,0,3,0,16,0,0
567,1593601,28,15,11,27,3,23,0,29,23,4,3,42,17,11
568,912961,19,13,3,18,0,6,0,3,14,0,3,8,5,0
569,756638,9,3,0,7,0,3,0,22,5,0,4,0,0,0
570,1036260,5,15,0,8,4,8,0,4,5,0,0,4,0,4
571,593903,26,0,0,9,0,5,0,9,22,0,0,5,0,5
572,552908,0,3,0,0,0,3,0,3,0,0,0,0,0,0
573,1897785,0,3,16,0,9,0,0,3,0,0,0,0,0,0
574,1060990,5,0,11,0,0,0,0,4,5,0,0,5,0,5
575,1386221,23,7,0,6,0,0,0,4,18,0,0,5,0,0
576,1811207,26,10,3,32,6,46,0,18,30,0,11,6,0,0
577,1404643,13,4,0,6,0,4,0,5,13,0,3,4,0,4
578,1216771,0,12,0,4,0,5,0,16,0,0,0,0,0,0
579,1743595,0,16,0,16,0,5,0,4,0,0,0,0,0,0
580,1116773,17,17,5,13,0,18,3,12,12,0,4,6,0,3
581,659860,6,7,3,6,0,0,0,17,3,0,0,0,0,0
582,1436893,19,15,0,13,0,0,0,19,16,0,3,0,0,0
583,1735336,22,0,0,9,0,5,0,0,22,0,0,5,0,0
584,786302,9,0,16,5,7,4,0,5,9,0,0,3,0,5
585,960784,46,18,3,40,9,25,0,25,43,0,15,13,0,5
586,210423,5,5,0,5,0,10,0,7,5,0,8,0,0,0
587,597274,12,0,23,4,18,0,0,7,9,0,0,16,5,0
588,1069819,0,8,3,0,0,3,0,11,0,0,0,5,0,5
589,921873,0,15,0,10,0,0,0,22,0,0,4,0,0,0
590,514336,0,5,0,0,0,5,0,18,0,0,0,0,0,0
591,1310600,0,0,13,0,4,0,0,0,0,0,0,10,0,5
592,1684405,44,16,39,25,10,43,0,15,27,4,13,36,3,12
593,1616648,11,9,9,0,0,5,0,14,8,3,5,0,0,0
594,522441,18,8,0,13,0,5,0,12,13,0,0,10,0,5
595,1474726,4,13,0,16,0,0,0,17,0,0,0,0,0,0
596,1922100,8,15,0,8,0,4,0,3,8,0,0,0,0,0
597,583496,27,0,0,18,0,7,0,17,11,0,11,0,0,4
598,882570,21,4,0,24,0,17,0,21,27,5,7,0,0,0
599,1742592,9,13,4,7,5,7,0,7,6,5,4,5,0,5
600,999419,0,10,0,6,0,6,0,4,0,0,0,0,0,0
601,1402581,0,0,0,0,0,4,0,0,0,0,0,0,0,0
602,1819993,15,0,12,3,8,0,0,8,11,0,0,3,0,0
603,1431763,0,0,18,0,12,5,0,0,0,0,0,33,8,0
604,529092,44,0,0,15,0,0,0,16,40,0,8,8,0,0
605,322402,15,4,0,3,0,4,0,7,15,0,0,0,0,0
606,599959,15,0,0,0,0,0,0,0,15,0,0,3,0,0
607,696950,29,4,4,23,0,11,0,15,26,0,4,5,0,0
608,1804045,13,16,5,8,0,9,0,14,5,0,0,0,0,0
609,1025798,4,13,20,8,13,19,0,8,4,0,4,16,3,3
610,1226982,52,15,0,19,0,5,0,5,46,0,0,8,0,0
611,88085,4,0,0,4,0,0,0,0,4,0,0,0,0,0
612,1110191,0,0,32,0,17,0,0,0,0,0,0,7,0,0
613,1763540,14,15,0,30,0,32,0,26,9,0,13,4,0,4
614,1195257,21,13,18,17,0,5,0,23,17,0,3,12,9,6
615,676838,23,0,0,0,0,0,0,0,23,0,0,5,0,0
616,527701,11,3,4,19,0,18,0,22,10,0,7,0,0,0
617,1138335,4,16,0,6,0,9,0,10,4,0,0,0,0,0
618,145641,0,13,0,9,0,7,0,9,0,0,0,0,0,0
619,629886,3,7,0,0,0,15,0,3,3,0,3,0,0,0
620,1042230,0,0,13,0,5,3,0,14,0,0,0,0,0,0
621,999784,34,5,0,6,0,0,0,8,30,0,0,8,0,4
622,1691900,0,3,0,4,8,0,0,12,0,0,0,0,0,0
623,485663,21,0,0,9,0,0,0,0,21,0,3,0,0,0
624,1114990,30,5,4,25,0,25,0,17,32,0,10,4,0,0
625,1245413,28,4,0,4,4,0,0,17,24,0,0,4,0,0
626,1935750,12,0,0,7,0,0,0,15,12,0,0,3,0,0
627,896923,18,4,0,7,0,0,0,19,13,0,4,0,0,0
628,156730,19,0,0,19,0,5,0,3,28,0,5,8,0,4
629,569411,16,0,0,8,0,3,0,20,13,0,5,0,0,0
630,1018643,0,13,9,9,5,4,0,4,0,0,0,4,0,0
631,1093749,12,0,9,0,8,0,0,0,12,0,0,3,0,3
632,1293685,10,12,10,13,0,7,0,10,10,4,0,0,0,5
633,1264894,0,0,12,0,3,0,0,0,0,0,0,8,3,5
634,543011,22,5,10,11,0,9,0,10,17,3,0,3,0,0
635,364413,41,0,0,15,4,5,0,0,49,0,5,0,0,0
636,465893,3,11,0,7,0,9,0,4,3,0,0,4,0,4
637,1526161,0,17,0,8,0,8,0,18,0,0,0,0,0,0
638,238009,39,0,0,14,0,0,0,0,25,0,7,14,0,0
639,559298,40,0,0,23,0,3,0,15,46,0,8,4,0,0
640,139818,56,13,4,36,7,21,0,24,37,3,13,29,8,13
641,765905,22,0,0,18,0,5,0,8,32,0,5,0,0,0
642,1022453,65,0,5,21,0,17,0,19,63,0,4,51,14,8
643,1062874,5,3,0,10,0,0,0,14,5,0,0,6,0,3
644,1841583,0,0,21,0,10,0,0,0,0,0,0,8,0,0
645,941225,21,3,0,3,0,3,0,3,21,0,0,0,0,0
646,61,61,5,9,39,0,15,0,21,48,0,7,10,0,3
647,758255,12,4,0,9,5,15,0,8,12,5,0,4,0,4
648,568269,17,0,0,17,0,12,0,7,21,0,5,4,0,0
649,939674,4,11,0,16,0,0,0,10,0,0,0,0,0,0
650,1394499,29,14,8,34,9,30,0,23,34,5,17,13,5,4
651,903693,0,4,0,5,0,0,0,14,0,0,0,0,0,0
652,925277,6,15,4,16,0,17,0,20,3,0,8,0,0,0
653,662862,29,0,0,4,0,0,0,0,32,0,0,3,0,0
654,732082,4,0,0,0,0,4,0,15,4,0,4,0,0,0
655,1803894,14,19,3,14,0,13,0,17,8,0,0,0,0,0
656,1509411,0,8,0,5,0,5,0,8,0,5,0,0,0,0
657,1162026,10,18,10,9,11,15,0,8,10,0,0,14,4,0
658,889699,0,5,0,9,0,0,0,17,0,0,10,0,0,0
659,925888,16,12,13,15,5,27,0,12,11,0,4,13,0,5
660,1694884,0,14,0,7,0,3,0,4,0,5,0,0,0,0
661,1542763,5,11,4,7,7,11,0,5,0,5,0,0,0,0
662,1208551,5,8,0,11,0,0,0,21,0,0,5,0,0,0
663,781773,0,0,0,0,0,5,0,5,0,0,0,0,0,0
664,1245007,41,3,0,9,0,0,0,3,38,0,0,6,0,3
665,1606527,0,3,0,0,0,0,0,3,0,0,0,0,0,0
666,943039,0,0,0,0,0,3,0,3,0,0,0,0,0,0
667,1008961,10,10,9,11,8,0,0,8,10,4,0,5,0,5
668,753976,3,0,6,0,9,3,0,4,3,0,0,3,0,3
669,314044,29,13,0,32,0,22,0,32,24,0,17,4,0,5
670,627300,0,10,0,12,0,28,0,26,0,0,13,0,0,0
671,1172025,31,17,14,12,8,10,0,15,31,0,0,7,0,8
672,1168855,5,7,10,4,0,11,0,0,5,5,0,8,0,8
673,1441856,22,15,0,25,0,16,0,11,18,0,16,0,0,0
674,665266,16,7,3,6,0,0,0,7,16,0,0,3,0,3
675,920402,5,4,14,0,10,8,0,7,5,0,0,0,0,0
676,737436,9,0,4,12,0,13,0,14,4,3,0,0,0,0
677,1607765,20,19,22,21,8,26,0,18,15,4,15,17,0,12
678,1292976,0,11,3,7,3,0,0,4,0,5,0,0,0,0
679,519686,7,0,0,6,0,5,0,17,4,0,0,0,0,0
680,1024162,10,17,0,13,0,4,0,13,10,0,5,5,0,0
681,1283315,48,0,0,7,0,0,0,0,46,0,0,12,0,0
682,699471,26,19,8,24,11,18,0,15,26,3,0,8,0,4
683,1667403,0,12,17,4,12,3,0,9,0,0,0,10,0,5
684,1396830,0,11,0,8,0,3,0,0,0,0,0,8,0,8
685,566145,21,0,0,0,0,0,0,3,16,0,0,5,0,0
686,317975,12,0,0,12,0,0,0,3,12,0,0,4,0,0
687,1313360,18,0,0,3,0,0,0,9,18,0,0,0,0,0
688,2089981,27,15,15,34,3,34,0,22,32,0,13,19,5,10
689,1334227,0,14,0,4,0,5,0,9,0,4,4,0,0,0
690,733668,13,12,0,12,3,0,0,5,13,0,0,5,0,0
691,883552,3,8,5,10,0,12,0,17,3,0,5,5,0,4
692,338995,33,5,0,14,0,0,0,11,36,0,3,8,0,0
693,1330267,14,0,4,5,0,5,0,12,10,0,0,8,5,7
694,1699250,0,15,0,10,0,10,0,14,0,0,0,0,0,0
695,455722,11,0,0,8,0,0,0,18,11,0,13,0,0,0
696,1178337,30,5,4,26,0,12,0,35,30,0,17,9,0,0
697,719273,4,0,5,5,0,0,0,4,4,0,0,3,0,3
698,241333,19,3,19,15,10,3,0,23,15,0,8,0,0,0
699,1787785,3,0,14,0,5,0,0,0,3,0,0,11,3,3
700,1778327,0,11,3,3,6,20,0,3,0,0,4,8,0,11
701,1152729,3,12,0,17,0,3,0,21,0,0,0,0,0,0
702,533244,10,4,0,0,5,0,0,4,10,0,0,17,12,5
703,1187818,12,3,0,5,0,4,0,3,12,0,4,0,0,0
704,306633,55,0,3,28,0,9,0,18,45,0,5,9,0,0
705,1914581,0,14,7,4,0,10,0,10,0,0,0,0,0,0
706,1159682,4,18,0,9,4,8,0,5,4,3,0,3,0,0
707,1476624,12,8,0,19,0,0,0,15,12,0,9,4,0,0
708,674438,0,0,0,0,0,4,0,0,0,0,4,0,0,0
709,1606951,4,13,11,9,10,3,0,14,4,0,0,3,0,0
710,1471510,4,3,13,3,5,0,0,14,4,0,0,5,0,5
711,1228159,6,0,3,0,0,5,0,5,3,0,0,7,0,15
712,902836,0,0,15,0,3,0,0,3,0,0,0,8,0,5
713,661658,8,0,0,0,0,3,0,16,8,0,3,0,0,0
714,1497885,0,0,14,0,0,4,0,0,0,0,0,7,3,0
715,986568,8,0,4,0,0,9,0,4,3,0,0,7,0,3
716,1705711,4,16,0,12,0,21,0,19,4,0,10,0,0,0
717,1584750,0,0,5,5,4,13,0,8,0,0,0,5,0,5
718,1190928,20,5,0,10,0,0,0,15,20,0,9,0,0,0
719,1402802,40,10,0,25,0,5,0,16,48,0,8,3,0,0
720,477480,17,12,3,15,5,17,0,20,14,0,16,4,0,3
721,1916404,0,4,9,0,0,11,0,0,0,0,0,0,0,0
722,660570,44,12,12,25,8,24,0,14,40,0,4,21,0,0
723,985094,13,13,3,30,0,3,0,13,9,0,0,4,0,9
724,1127793,10,3,3,0,0,0,0,8,7,0,0,0,0,0
725,1779935,12,19,14,18,0,13,0,30,8,0,8,0,0,0
726,614211,6,3,3,3,0,0,0,8,6,0,0,0,0,0
727,1469374,20,17,5,15,3,25,0,14,21,4,0,0,0,0
728,405643,25,0,0,23,0,14,0,9,30,0,5,0,0,0
729,773860,20,0,0,0,0,0,0,7,16,0,3,0,0,5
730,1013963,4,15,20,9,15,18,0,22,0,0,0,49,11,11
731,1011695,38,8,4,13,0,0,0,4,38,0,0,4,0,0
732,1301874,33,4,0,3,0,0,0,9,28,0,0,0,0,0
733,943144,27,19,0,26,0,27,0,30,14,0,0,0,0,0
734,1250706,7,4,9,0,5,9,0,9,4,4,0,17,3,5
735,1467634,7,0,0,5,0,4,0,4,3,0,0,8,5,3
736,1265819,4,0,0,3,0,0,0,14,0,0,0,0,0,0
737,1203319,10,4,0,0,0,9,0,5,10,0,0,0,0,0
738,877056,9,7,5,22,0,0,0,10,3,0,6,5,0,9
739,1126160,0,0,11,0,13,4,0,0,0,5,0,5,0,0
740,967755,43,0,0,13,0,0,0,0,43,0,0,8,0,0
741,1201856,15,0,6,0,0,0,0,0,15,0,0,0,0,0
742,1407518,10,0,0,6,0,4,0,12,10,0,0,0,0,0
743,369381,67,7,25,24,8,13,0,8,59,0,4,20,0,5
744,1334842,3,0,0,3,0,5,0,19,0,0,0,4,0,4
745,1618276,4,7,0,0,0,4,0,11,0,4,0,5,0,5
746,957960,5,0,0,0,0,0,0,11,5,0,0,3,0,3
747,978897,18,4,0,4,0,10,0,4,13,5,8,5,0,0
748,783110,25,0,5,8,0,18,0,12,22,5,4,3,0,0
749,1803310,4,17,5,13,0,7,0,22,0,0,0,0,0,0
750,991318,43,15,25,37,11,39,0,27,31,7,15,31,6,3
751,1072921,9,16,13,15,5,6,0,20,5,0,0,7,4,8
752,1841517,0,7,0,3,0,0,0,14,0,0,0,0,0,0
753,1518203,0,13,0,7,0,7,0,9,0,4,0,0,0,0
754,1231181,34,0,0,17,0,4,0,0,42,0,0,4,0,4
755,1552567,26,0,0,14,0,3,0,0,22,0,4,7,0,0
756,731244,28,6,0,8,0,5,0,14,28,4,5,5,0,0
757,480923,24,0,0,0,0,0,0,0,26,0,0,8,0,0
758,556032,43,4,0,24,0,28,0,14,43,0,0,18,0,0
759,1717724,14,8,15,5,9,17,0,19,14,5,4,14,0,3
760,1331981,5,15,0,12,0,19,0,18,0,5,0,0,0,0
761,596762,25,17,7,34,3,43,0,28,15,3,19,18,5,5
762,601745,13,3,5,7,0,0,0,12,8,0,0,3,0,3
763,1027761,5,4,9,10,4,4,0,8,0,0,0,9,0,4
764,1473235,0,6,0,8,0,0,0,8,0,0,0,4,0,4
765,737506,0,0,5,0,0,0,0,0,0,0,0,0,0,0
766,2046064,5,4,0,0,0,0,0,13,0,0,5,8,0,3
767,1436040,0,16,0,8,0,5,0,3,0,0,0,5,0,5
768,1417437,0,12,0,14,0,3,0,3,0,0,0,0,0,0
769,498336,16,0,0,3,0,3,0,3,16,0,3,0,0,0
770,1586085,40,18,0,29,0,28,0,31,44,5,0,5,0,0
771,1431566,0,12,0,10,0,17,0,4,0,0,0,0,0,0
772,422068,0,0,0,3,0,0,0,0,0,5,0,0,0,0
773,995582,20,10,0,4,0,5,0,17,20,0,0,0,0,0
774,557519,4,0,20,4,9,5,0,3,4,0,0,14,4,0
775,1209440,4,14,3,7,3,17,0,18,0,0,0,0,0,0
776,1353249,33,17,0,26,0,12,0,14,27,0,15,5,0,0
777,1848960,11,3,5,5,0,4,0,18,7,0,0,12,8,0
778,882886,32,17,13,31,0,13,0,6,40,3,4,10,0,9
779,1568529,28,17,3,25,0,28,0,24,38,3,3,0,0,0
780,735794,6,16,4,13,0,24,0,24,6,5,9,3,0,3
781,1047169,24,15,9,20,7,8,0,18,19,0,0,10,0,0
782,1141000,17,0,0,18,0,4,0,8,17,0,0,0,0,0
783,1081667,0,15,0,5,0,8,0,8,0,0,0,0,0,0
784,784825,0,13,0,4,0,4,0,12,0,0,0,3,0,3
785,1109560,9,15,12,6,8,20,0,17,9,5,9,9,0,7
786,1809916,0,15,0,8,0,9,0,10,0,0,0,0,0,0
787,1880535,18,17,15,21,7,20,0,12,13,5,14,14,0,12
788,679023,39,19,3,34,0,8,0,24,36,3,5,0,0,0
789,985908,7,12,0,16,0,11,0,18,4,5,3,3,0,3
790,1164366,16,11,0,3,0,13,0,12,13,0,0,0,0,0
791,738198,10,0,5,5,0,0,0,10,10,0,0,0,0,0
792,796123,0,0,4,4,0,0,0,11,0,3,0,0,0,0
793,560850,32,0,0,0,0,0,0,3,27,0,0,5,0,0
794,1072096,11,14,4,7,0,3,0,7,6,5,0,0,0,0
795,605988,12,4,4,9,0,10,0,14,8,4,0,0,0,0
796,1135501,53,8,30,4,16,21,0,8,46,4,5,44,3,14
797,573834,0,0,0,0,5,0,0,15,0,0,3,3,0,0
798,551423,26,5,0,8,0,15,0,18,29,0,0,4,0,0
799,970278,4,0,10,5,0,5,0,7,0,0,0,0,0,0
800,1272075,5,0,9,5,0,0,0,12,5,0,0,3,0,3
801,1529779,8,4,11,0,4,4,0,0,4,3,0,8,0,4
802,777367,10,3,8,0,5,0,0,6,10,0,0,5,0,0
803,299085,8,4,4,4,0,0,0,13,8,0,0,0,0,4
804,1105864,0,0,3,0,0,0,0,0,0,0,0,0,0,0
805,723973,0,0,0,0,0,0,0,0,0,5,0,0,0,0
806,537025,52,0,0,12,0,0,0,0,44,0,0,18,0,0
807,480478,26,0,0,0,0,0,0,4,22,0,0,4,0,0
808,1911931,0,0,19,0,10,3,0,0,0,0,0,39,10,12
809,957933,15,19,20,15,4,32,0,34,10,4,4,13,5,0
810,1657811,8,5,0,0,0,3,0,8,5,4,0,0,0,0
811,687064,19,3,8,11,0,9,0,23,11,3,9,8,5,8
812,1022873,16,0,0,0,0,9,0,0,16,0,0,0,0,0
813,675995,5,8,0,3,4,0,0,14,0,0,9,4,0,4
814,1113209,0,7,14,0,8,10,0,9,0,0,0,5,0,0
815,1247118,4,10,0,7,0,0,0,6,4,0,0,4,0,4
816,732598,26,22,0,28,0,39,0,25,19,4,10,4,0,4
817,1209995,0,5,14,0,3,0,0,5,0,0,0,3,3,0
818,946494,17,16,5,8,5,7,0,15,13,0,0,7,0,4
819,1263650,19,7,0,4,3,4,0,3,19,0,0,0,0,0
820,604637,16,3,4,0,4,10,0,15,10,5,0,4,0,4
821,523307,40,0,0,17,0,4,0,24,35,0,8,4,0,0
822,705757,3,12,4,8,0,0,0,8,3,0,0,4,0,4
823,388201,11,0,3,5,4,0,0,0,11,0,0,3,0,0
824,1669108,8,5,0,10,0,5,0,0,8,0,0,5,0,5
825,1369842,0,0,13,0,9,4,0,0,0,0,0,15,0,0
826,619779,4,0,15,0,9,0,0,0,4,0,0,0,0,0
